beta_true_labels,beta_mislabelled,bias
0.04741284811907859,0.12712564720781724,0.07971279908873866
0.4752022139119081,0.32411810691235116,-0.15108410699955693
0.779759237985971,0.6152284507012552,-0.16453078728471582
0.5208381006397055,0.4760993501800724,-0.0447387504596331
0.8693085342945448,0.45843981229136754,-0.41086872200317726
0.3247307044610002,0.418534560813294,0.09380385635229377
0.5159883187427877,0.2809588102148511,-0.23502950852793664
0.4726338210774037,0.5693301156137801,0.0966962945363764
0.5679292919756909,0.5879798617496974,0.020050569774006544
0.4450488203681538,0.39105151021533596,-0.053997310152817835
0.44535052390742674,0.4685286415124351,0.023178117605008375
0.33216506724959544,0.18067256951342833,-0.1514924977361671
0.5860247051995322,0.4113741073927612,-0.174650597806771
0.6304813872086037,0.5715323206447922,-0.05894906656381149
0.7052043690881886,0.6568969883406275,-0.048307380747561135
0.45442016338899344,1.1310292819059307,0.6766091185169372
0.4081766284954649,0.26511267429671653,-0.14306395419874834
0.5212427323234278,0.46591921339900466,-0.05532351892442311
0.6170005916408201,0.31754532206864217,-0.29945526957217794
0.668569713467159,0.4668863938986756,-0.2016833195684834
0.6084802997453408,0.42225169492568526,-0.18622860481965553
0.4256433327197681,0.3065829392253989,-0.1190603934943692
0.7404725146515095,0.5773551334035852,-0.1631173812479243
0.4529471861296702,0.23424481607186118,-0.21870237005780904
0.5150532236995264,0.2214611356806604,-0.29359208801886605
0.3925185349443586,0.4723303744406577,0.07981183949629905
0.7718901768492974,0.5614451832909548,-0.21044499355834256
0.35959772750351426,0.2504423990759667,-0.10915532842754755
0.49649569629524704,0.41311474037822865,-0.08338095591701838
0.07359417931498022,0.07266235913589605,-0.000931820179084164
0.5268209386554832,0.7565456378671254,0.22972469921164218
0.5583821397309574,0.3865148306321302,-0.1718673090988272
0.385348483679536,0.29084912064400703,-0.09449936303552897
0.3216204031748515,0.28894131848709936,-0.03267908468775216
0.4187077180006274,0.7607218184823241,0.3420141004816967
0.29593783452105243,0.11542367333365355,-0.18051416118739888
0.2785939272742646,0.35603352070072714,0.07743959342646256
0.5305588079303891,0.37131444621229587,-0.15924436171809325
0.3098138969839247,0.46487573645650393,0.15506183947257923
0.5672554958210907,0.4814461552316654,-0.0858093405894253
0.6736118320824617,0.5463954552785392,-0.1272163768039225
0.5282812297302684,0.4342789327231132,-0.09400229700715518
0.4259955545166028,0.31014911852020144,-0.11584643599640138
0.7725941203836373,0.6007735783979876,-0.17182054198564967
0.5438123319169935,0.5682713398966137,0.024459007979620195
0.6598898144132174,0.5803019827298556,-0.07958783168336181
0.9435487454983762,0.7384109145313361,-0.20513783096704008
0.749486257094195,1.052872057909026,0.303385800814831
0.5478419254862299,0.4267876961801172,-0.1210542293061127
0.6897849925918056,0.2868069224587182,-0.4029780701330874
0.6976290389131851,0.66801269916007,-0.029616339753115062
0.5934689653874083,0.49673127823874724,-0.0967376871486611
0.6563934598991203,0.19912966282228553,-0.45726379707683484
0.537923067569939,0.3962844578624434,-0.14163860970749564
0.7371320146851199,0.7650441306829712,0.02791211599785126
0.49739095619802176,0.31871872424184605,-0.1786722319561757
0.7895940080608805,0.6836822551250201,-0.10591175293586041
0.5757903675355976,0.2884634113708828,-0.2873269561647148
0.581024869993525,0.5237936989327098,-0.05723117106081521
0.5158235742411397,0.32045617033681806,-0.1953674039043216
0.571335574550772,0.49039257283040527,-0.08094300172036673
0.43080831730388897,0.48622785909316196,0.055419541789273
0.7591260262503814,0.64152822947775,-0.11759779677263138
0.4715478240824043,0.42123636564675715,-0.05031145843564716
0.3369933128434076,0.2992594201785388,-0.03773389266486882
0.35930816736427723,0.5279831186240733,0.1686749512597961
0.5760774074518568,0.2852004220947827,-0.29087698535707407
0.4031333973699388,0.32861192974662395,-0.07452146762331485
0.5387067459372793,0.5559608455149204,0.017254099577641124
0.5745624884134581,0.40428537879416443,-0.1702771096192937
0.7572173088553791,0.6183642431455548,-0.13885306570982425
0.30450749616705197,0.21051273746471355,-0.09399475870233842
0.2636493411087408,0.3973044263069758,0.13365508519823505
0.47496697888735806,0.13642078399858998,-0.3385461948887681
0.5788578505672437,0.6126382959125589,0.03378044534531521
0.7465759003783132,0.8670011984779644,0.12042529809965119
0.4550147815023453,0.39703601895494783,-0.05797876254739748
0.5410077984433532,0.49624264071578716,-0.04476515772756606
0.5344231987720092,0.1392619393885456,-0.3951612593834636
0.6348929569739187,0.5260225073783131,-0.10887044959560555
0.2988809443815066,0.2763478821432569,-0.02253306223824969
0.5494188114902065,0.2055336852761715,-0.34388512621403505
0.7451806176723235,0.6052607148437927,-0.13991990282853073
0.5001310332705095,0.2503160831437201,-0.24981495012678934
0.32597392062678016,0.23019428173621953,-0.09577963889056063
0.4110768040241418,0.5104823252894355,0.09940552126529367
0.36142223689785846,0.3768250444081317,0.015402807510273231
0.6099248873995862,0.6267706438250551,0.016845756425468927
0.6814934861977132,0.6672131244955818,-0.014280361702131428
0.44182803878959964,0.33183624241468684,-0.1099917963749128
0.47640750312301805,0.3792008548392227,-0.09720664828379533
0.5419314299386063,0.5059189508656181,-0.03601247907298821
0.6580189122684403,0.680296444962256,0.022277532693815716
0.4165584146462584,0.4112248382438155,-0.005333576402442919
0.6084885729025162,0.5132923770948997,-0.09519619580761651
0.17406192985967764,0.057681327447811556,-0.11638060241186608
0.6284896897747099,0.3560747527463901,-0.27241493702831976
0.38634279371636626,0.38778805332386346,0.0014452596074971957
0.4703407914762458,0.21021785844703977,-0.260122933029206
0.33806071618988964,0.38035278077269963,0.042292064582809985
0.6464998977627483,0.5716972529067402,-0.07480264485600807
0.3300440017104933,0.3663532587444112,0.03630925703391791
0.2101702405971691,0.3553330585652614,0.14516281796809227
0.4147474774016171,0.7795722867540866,0.3648248093524695
0.49669381532025497,0.5834918165791261,0.0867980012588711
0.2345165911602072,0.3391791630763459,0.10466257191613867
0.4276201647339746,0.5818305143211473,0.15421034958717272
0.40470495829619624,0.5913141365661649,0.1866091782699687
0.6209176446430538,0.3334851058799003,-0.28743253876315344
0.8063817566695609,0.8870973763983269,0.08071561972876595
0.5434815599150036,0.6758824424626675,0.1324008825476639
0.5888918464905024,0.4444910213916946,-0.1444008250988078
0.47586931817819916,0.5871473456104324,0.1112780274322332
0.6815839896318594,0.6464338164523089,-0.03515017317955049
0.5116718075821417,0.3249721400726043,-0.18669966750953743
0.4351883612142218,0.2633713528742605,-0.17181700833996127
0.570312136950034,0.3831986228703782,-0.18711351407965582
0.37677521867649233,0.2838136216193581,-0.09296159705713425
0.6015464373695262,0.5240808516469975,-0.07746558572252871
0.4680200268154894,0.5002631049186606,0.032243078103171174
0.3389149125102171,0.5131367313120623,0.17422181880184517
0.5654176781179141,0.5120219357434908,-0.05339574237442335
0.7223514038724564,0.9676910521752173,0.2453396483027609
0.5039725060720789,0.3507246253086508,-0.1532478807634281
0.8047877092655297,0.5868564046392284,-0.21793130462630128
0.56415932526512,0.24376704088682383,-0.3203922843782962
0.4359329503856578,0.06582341921230939,-0.37010953117334844
0.8050680171352126,0.7831543527876472,-0.021913664347565365
0.5640898262314109,0.42484462609427864,-0.13924520013713226
0.6724007819370195,0.7092422157622871,0.03684143382526761
0.8551521656126897,0.7650271514394931,-0.09012501417319663
0.6945001398834957,0.6004109194617072,-0.09408922042178847
0.4224332874423055,0.3751635258198833,-0.04726976162242219
0.3820883756068022,0.39826400808079465,0.016175632473992452
0.23411982865150643,0.11846926262283115,-0.11565056602867528
0.5605459978207795,0.45188109647327895,-0.10866490134750056
0.6060263826496805,0.2197066711012557,-0.38631971154842476
0.5118915027973714,0.3908869524543016,-0.12100455034306978
0.5132322867727788,0.6890194597545365,0.17578717298175772
0.4355979534249552,0.431819083197973,-0.0037788702269822005
0.3256500802271986,0.31944364507867135,-0.006206435148527256
0.29469862267325253,0.13747538452037322,-0.1572232381528793
0.783068257801719,0.5437420018650528,-0.23932625593666612
