beta_true_labels,beta_mislabelled,bias
0.5946617376321847,0.5513907781776589,-0.04327095945452575
-0.046290685871912596,-0.23803903343807828,-0.19174834756616568
0.14687111109632053,0.14239220927170154,-0.0044789018246189916
0.21868840128570163,0.30337138004526254,0.0846829787595609
0.4382827904099077,0.2168351974307858,-0.2214475929791219
0.09991283083888203,0.23631003205271706,0.13639720121383503
0.22149709398810571,-0.061292366193814715,-0.2827894601819204
0.3268647512336983,0.347456494532111,0.020591743298412735
0.3264622049049306,0.5035118084030301,0.1770496034980995
0.032280445605947755,-0.07382360882980478,-0.10610405443575253
0.7188111627235371,0.6966585191416185,-0.022152643581918596
0.09292150977063098,0.12298679204103215,0.030065282270401172
0.27013530848564005,0.5259890595828781,0.25585375109723807
0.24178981989661807,0.19390831402026054,-0.04788150587635753
0.4472383728919814,0.37691855868032087,-0.0703198142116605
0.4264194604466015,0.3031968136103893,-0.1232226468362122
-0.02244662609594965,0.044136188403277626,0.06658281449922727
0.07890388894158012,0.02082655242242714,-0.058077336519152985
0.22869684708589505,0.14910199361538773,-0.07959485347050732
0.27149050122247076,0.11562691611757386,-0.1558635851048969
0.17426149700506768,0.04491496533662309,-0.1293465316684446
-0.006030524702396123,0.0713504044367535,0.07738092913914962
0.04339222957812734,-0.04966080381655789,-0.09305303339468524
0.35644592296302113,0.42243321035294823,0.0659872873899271
0.5122868030731638,0.3469502575786636,-0.16533654549450016
0.37086908405336644,0.015608429433493443,-0.355260654619873
0.11080032863697789,0.20620220074343287,0.09540187210645498
-0.38542929001101534,-0.2480301400238107,0.13739914998720462
-0.01586920900023059,0.013810109549232924,0.029679318549463513
-0.010019748426367714,0.23973658418593363,0.24975633261230135
0.15992192478610012,0.3011992808370699,0.1412773560509698
0.6078149642358109,0.46479958431192725,-0.1430153799238837
0.4072297905255662,0.2797646405463424,-0.12746514997922376
0.24693937540945687,0.24984494043064434,0.0029055650211874673
0.22574424832249948,-0.17422326050399317,-0.3999675088264927
0.363409218135513,0.315227900144688,-0.048181317990825034
0.1430502982897418,0.11625954459761097,-0.02679075369213084
0.12487939807527366,0.3292571435078654,0.20437774543259174
0.2629452168281632,0.27437103022119336,0.01142581339303017
0.29232323997645016,0.06514296638336087,-0.2271802735930893
0.4794635544218727,0.3944283598169271,-0.08503519460494563
0.21357661217287113,0.29911695336225674,0.08554034118938561
0.5906186821676296,0.26720655575433394,-0.32341212641329564
0.2340497475860929,-0.014437246812153665,-0.24848699439824656
0.3494863250950545,0.5426441952954619,0.19315787020040742
0.1310417164894699,0.1261029072679705,-0.004938809221499418
0.1538808580991735,-0.11208361378756854,-0.26596447188674205
-0.13046760381500117,0.1547610886592744,0.28522869247427557
0.17531807613656686,0.1379566964324374,-0.03736137970412945
0.2893790868121142,0.10670945671551431,-0.18266963009659992
0.3722132946773821,0.37256111977875717,0.0003478251013750433
0.5731088523793628,0.42596143463859615,-0.14714741774076667
-0.047370260503603455,0.2478820735998234,0.29525233410342683
-0.13006806139988747,0.054963669668768665,0.18503173106865614
0.5437384257062621,0.5396165068514167,-0.004121918854845363
0.2638127789392791,0.17327109756273867,-0.09054168137654045
0.12221729158512931,0.1483947855022228,0.02617749391709348
0.15636963191060355,0.19413758971175293,0.03776795780114939
