fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::Alpine Investors IX,Alpine Investors IX,2023,200000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-09-30
OPERF::Genstar Capital Partners XI,Genstar Capital Partners XI,2023,229100000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-09-30
OPERF::General Atlantic,General Atlantic,2016,500000000.0,1072700000.0,360400000.0,1585800000.0,1225400000.0,1.4783257201454274,1.48,0.15,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TPG Growth IV,TPG Growth IV,2017,200000000.0,214400000.0,103200000.0,322800000.0,219600000.0,1.5055970149253732,1.51,0.15,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TPG Growth V,TPG Growth V,2020,250000000.0,290200000.0,118700000.0,347600000.0,228900000.0,1.1977946243969677,1.2,,True,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Orchid Asia VII,Orchid Asia VII,2018,135000000.0,136100000.0,24300000.0,141800000.0,117500000.0,1.041880969875092,1.04,0.013999999999999999,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::RRJ Capital Master Fund III,RRJ Capital Master Fund III,2015,150000000.0,153200000.0,137300000.0,168900000.0,31600000.0,1.1024804177545693,1.1,0.049,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::CDH Fund V,CDH Fund V,2013,100000000.0,116000000.0,113000000.0,167100000.0,54100000.0,1.4405172413793104,1.44,0.08199999999999999,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Orchid Asia VI,Orchid Asia VI,2014,75000000.0,80000000.0,42600000.0,89600000.0,47000000.0,1.12,1.12,0.027000000000000003,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Solera Partners,Solera Partners,2000,50000000.0,67800000.0,105400000.0,105400000.0,0.0,1.5545722713864307,1.56,0.07400000000000001,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TPG Growth III,TPG Growth III,2015,200000000.0,237200000.0,263300000.0,394800000.0,131500000.0,1.6644182124789206,1.66,0.179,False,False,False,Oregon PERS OPERF,2023-09-30
"OPERF::The Baring Asia Private Equity Fund VI, L.P. 1","The Baring Asia Private Equity Fund VI, L.P. 1",2015,130000000.0,147100000.0,246100000.0,246100000.0,0.0,1.673011556764106,1.67,0.156,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::TA XIV-A,TA XIV-A,2021,100000000.0,69000000.0,3000000.0,67200000.0,64200000.0,0.9739130434782609,0.97,,True,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TA XV,TA XV,2023,200000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree Opportunities Fund IX,Oaktree Opportunities Fund IX,2013,75000000.0,75000000.0,71600000.0,131600000.0,60000000.0,1.7546666666666666,1.76,0.08,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree Opportunities Fund X,Oaktree Opportunities Fund X,2015,50000000.0,46500000.0,42000000.0,69100000.0,27100000.0,1.4860215053763441,1.49,0.092,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Special Credit Partners III,Centerbridge Special Credit Partners III,2016,150000000.0,183000000.0,214300000.0,243600000.0,29300000.0,1.3311475409836067,1.33,0.10099999999999999,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Special Credit Partners III - Flex,Centerbridge Special Credit Partners III - Flex,2020,350000000.0,409500000.0,184800000.0,549000000.0,364200000.0,1.3406593406593406,1.34,0.16899999999999998,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree Opportunities Fund VIIIb,Oaktree Opportunities Fund VIIIb,2011,50000000.0,50000000.0,66900000.00000001,83000000.00000001,16100000.000000002,1.6600000000000004,1.66,0.081,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OHA European Strategic Credit Fund,OHA European Strategic Credit Fund,2011,50000000.0,31000000.0,40700000.0,42700000.0,2000000.0,1.3774193548387097,1.38,0.071,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree European Principal Fund III (US),Oaktree European Principal Fund III (US),2011,50000000.0,44200000.0,49400000.0,65100000.0,15700000.0,1.4728506787330318,1.47,0.066,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Aurora Resurgence Fund,Aurora Resurgence Fund,2007,50000000.0,42700000.0,58600000.0,58600000.0,0.0,1.3723653395784543,1.37,0.16399999999999998,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::BDCM Opportunity Fund II,BDCM Opportunity Fund II,2005,100000000.0,150800000.0,411300000.0,421900000.0,10600000.0,2.797745358090186,2.8,0.183,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::BDCM Opportunity Fund,BDCM Opportunity Fund,2002,50000000.0,115200000.0,167800000.0,166000000.0,-1800000.0,1.4409722222222223,1.44,0.198,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::MatlinPatterson Global Opportunities Partners,MatlinPatterson Global Opportunities Partners,2001,75000000.0,77400000.0,133100000.0,133100000.0,0.0,1.7196382428940569,1.72,0.159,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Capital Partners,Centerbridge Capital Partners,2006,200000000.0,316900000.0,556800000.0,564400000.0,7600000.0,1.7810034711265383,1.78,0.192,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::MHR Institutional Partners III,MHR Institutional Partners III,2006,75000000.0,80100000.0,101000000.0,101000000.0,0.0,1.260923845193508,1.26,0.045,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::MatlinPatterson Global Opportunities Partners III,MatlinPatterson Global Opportunities Partners III,2007,150000000.0,185800000.0,225100000.0,225100000.0,0.0,1.2115177610333692,1.21,0.039,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund VII,OCM Opportunities Fund VII,2007,50000000.0,50000000.0,68500000.0,68900000.0,400000.0,1.378,1.38,0.073,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund II,OCM Opportunities Fund II,1997,75000000.0,75000000.0,113400000.0,113400000.0,0.0,1.512,1.51,0.084,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Principal Opportunities Fund,OCM Principal Opportunities Fund,1996,50000000.0,50000000.0,72600000.0,72600000.0,0.0,1.452,1.45,0.054000000000000006,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund,OCM Opportunities Fund,1995,48000000.0,48000000.0,78700000.0,78700000.0,0.0,1.6395833333333334,1.64,0.10300000000000001,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund III,OCM Opportunities Fund III,1999,100000000.0,100000000.0,150400000.0,150400000.0,0.0,1.504,1.5,0.12,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund IVb,OCM Opportunities Fund IVb,2002,75000000.0,90000000.0,146600000.0,146600000.0,0.0,1.6288888888888888,1.63,0.465,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund V,OCM Opportunities Fund V,2004,50000000.0,50000000.0,82500000.0,82500000.0,0.0,1.65,1.65,0.142,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund VI,OCM Opportunities Fund VI,2005,50000000.0,50000000.0,79000000.0,79000000.0,0.0,1.58,1.58,0.087,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Opportunities Fund VIIb,OCM Opportunities Fund VIIb,2008,100000000.0,90000000.0,155800000.0,155800000.0,0.0,1.731111111111111,1.73,0.165,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::OCM Principal Opportunities Fund II,OCM Principal Opportunities Fund II,2001,50000000.0,61300000.0,98900000.0,98900000.0,0.0,1.6133768352365416,1.61,0.183,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Special Credits Fund III,TCW Special Credits Fund III,1991,50000000.0,50000000.0,103300000.0,103300000.0,0.0,2.066,2.07,0.217,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Special Credits Fund IV,TCW Special Credits Fund IV,1993,25000000.0,25800000.0,50500000.0,50500000.0,0.0,1.9573643410852712,1.96,0.174,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree Opportunities Fund Xb,Oaktree Opportunities Fund Xb,2018,100000000.0,75000000.0,0.0,113600000.0,113600000.0,1.5146666666666666,1.52,0.136,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::BDCM Opportunity Fund IV,BDCM Opportunity Fund IV,2015,200000000.0,258500000.0,272400000.0,272400000.0,0.0,1.053771760154739,1.05,0.021,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::WLR Recovery Fund IV,WLR Recovery Fund IV,2007,200000000.0,181100000.0,236700000.0,236700000.0,0.0,1.3070127001656544,1.31,0.069,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::BDCM Opportunity Fund III,BDCM Opportunity Fund III,2011,100000000.0,146200000.0,190300000.0,190300000.0,0.0,1.301641586867305,1.3,0.057999999999999996,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Capital Partners IV,Centerbridge Capital Partners IV,2021,250000000.0,228900000.0,22600000.0,293200000.0,270600000.0,1.2809086937527305,1.28,,True,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Capital Partners II,Centerbridge Capital Partners II,2011,100000000.0,154300000.0,116100000.0,125600000.0,9500000.0,0.81399870382372,0.81,-0.071,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::WLR Recovery Fund V,WLR Recovery Fund V,2011,100000000.0,102500000.0,107300000.0,128900000.0,21600000.0,1.257560975609756,1.26,0.046,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Zell-Chilmark Fund,Zell-Chilmark Fund,1990,25000000.0,29100000.0,63900000.0,63900000.0,0.0,2.195876288659794,2.19,0.179,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Oaktree Opportunities Fund VIII,Oaktree Opportunities Fund VIII,2009,50000000.0,50000000.0,72900000.0,73100000.0,200000.0,1.462,1.46,0.091,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::MHR Institutional Partners IV,MHR Institutional Partners IV,2014,150000000.0,171300000.0,57300000.0,248400000.0,191100000.0,1.4500875656742558,1.45,0.102,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Centerbridge Capital Partners III,Centerbridge Capital Partners III,2015,135000000.0,178000000.0,168900000.0,300300000.0,131400000.0,1.6870786516853933,1.69,0.17600000000000002,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::BCI Growth IV,BCI Growth IV,1996,50000000.0,53800000.0,36000000.0,36000000.0,0.0,0.6691449814126395,0.67,-0.067,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::BCI Growth V,BCI Growth V,1999,75000000.0,72900000.0,34500000.0,34500000.0,0.0,0.4732510288065844,0.47,-0.10800000000000001,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::Canterbury Mezzanine Capital,Canterbury Mezzanine Capital,1996,25000000.0,25000000.0,31900000.0,31900000.0,0.0,1.276,1.28,0.073,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::Canterbury Mezzanine Capital II,Canterbury Mezzanine Capital II,1999,50000000.0,45600000.0,64099999.99999999,64099999.99999999,0.0,1.4057017543859647,1.4,0.115,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::GSO Capital Opportunities Fund I,GSO Capital Opportunities Fund I,2007,100000000.0,150300000.0,213600000.0,213600000.0,0.0,1.4211576846307385,1.42,0.172,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Crescent Mezzanine Partners,TCW Crescent Mezzanine Partners,1996,50000000.0,59500000.0,79400000.0,79400000.0,0.0,1.334453781512605,1.34,0.079,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Crescent Mezzanine Partners II,TCW Crescent Mezzanine Partners II,1998,100000000.0,110600000.0,154700000.0,154700000.0,0.0,1.3987341772151898,1.4,0.135,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Crescent Mezzanine Partners III,TCW Crescent Mezzanine Partners III,2001,75000000.0,81200000.0,162000000.0,162000000.0,0.0,1.9950738916256157,1.99,0.363,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Crescent Mezzanine Partners IV,TCW Crescent Mezzanine Partners IV,2006,100000000.0,103300000.0,113100000.0,113100000.0,0.0,1.09486931268151,1.1,0.022000000000000002,False,False,False,Oregon PERS OPERF,2023-09-30
OPERF::GSO Capital Opportunities Fund II,GSO Capital Opportunities Fund II,2011,100000000.0,127300000.0,148500000.0,148500000.0,0.0,1.166535742340927,1.17,0.081,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::TCW Crescent Mezzanine Partners V,TCW Crescent Mezzanine Partners V,2007,200000000.0,202200000.0,266800000.0,266800000.0,0.0,1.3194856577645895,1.32,0.092,False,True,False,Oregon PERS OPERF,2023-09-30
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.12,0.040999999999999995,False,True,False,Oregon PERS OPERF,2023-09-30
