fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::Alpine Investors VIII,Alpine Investors VIII,2021,100000000.0,20600000.0,0.0,23200000.0,23200000.0,1.1262135922330097,1.13,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apax Europe VII,Apax Europe VII,2007,199500000.0,220700000.0,274100000.0,274100000.0,0.0,1.2419574082464884,1.24,0.042,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Apax IX,Apax IX,2016,250000000.0,258500000.0,245000000.0,537900000.0,292900000.0,2.0808510638297872,2.08,0.262,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apax VIII USD,Apax VIII USD,2012,150400000.0,159100000.0,235500000.0,283800000.0,48300000.0,1.7837837837837838,1.78,0.14400000000000002,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apollo Investment Fund IX,Apollo Investment Fund IX,2018,480000000.0,359600000.0,122900000.0,500800000.0,377900000.0,1.39265850945495,1.39,0.276,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apollo Investment Fund VI,Apollo Investment Fund VI,2006,200000000.0,257399999.99999997,385200000.0,388800000.0,3600000.0,1.5104895104895106,1.51,0.086,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apollo Investment Fund VII,Apollo Investment Fund VII,2008,400000000.0,490100000.0,849700000.0,856100000.0,6400000.0,1.746786370128545,1.75,0.225,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Apollo Investment Fund VIII,Apollo Investment Fund VIII,2013,400000000.0,385000000.0,497400000.0,583500000.0,86100000.0,1.5155844155844156,1.52,0.111,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Financial Services Fund,Aquiline Financial Services Fund,2005,200000000.0,210900000.0,291800000.0,365100000.0,73300000.0,1.7311522048364154,1.73,0.08,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Financial Services Fund II,Aquiline Financial Services Fund II,2010,100000000.0,120700000.0,132000000.0,173800000.0,41800000.0,1.43993371996686,1.44,0.076,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Financial Services Fund III,Aquiline Financial Services Fund III,2015,100000000.0,126200000.0,155600000.0,312200000.0,156600000.0,2.473851030110935,2.48,0.363,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Financial Services Fund IV,Aquiline Financial Services Fund IV,2019,200000000.0,175800000.0,0.0,209600000.0,209600000.0,1.19226393629124,1.19,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Financial Services Fund V,Aquiline Financial Services Fund V,2023,200000000.0,0.0,0.0,-1200000.0,-1200000.0,,0.0,,True,False,True,Oregon PERS OPERF,2022-06-30
OPERF::Aquiline Oregon Co‐Investment Fund,Aquiline Oregon Co‐Investment Fund,2019,50000000.0,50000000.0,0.0,77500000.0,77500000.0,1.55,1.55,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Arsenal Capital Partners Growth,Arsenal Capital Partners Growth,2022,50000000.0,8000000.0,0.0,6000000.0,6000000.0,0.75,0.74,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Arsenal Capital Partners VI,Arsenal Capital Partners VI,2022,150000000.0,22100000.0,0.0,18500000.0,18500000.0,0.8371040723981901,0.84,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Asia Opportunity Fund II,Asia Opportunity Fund II,2005,100000000.0,121200000.0,172300000.0,172300000.0,0.0,1.4216171617161717,1.42,0.073,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Asia Opportunity Fund III,Asia Opportunity Fund III,2007,150000000.0,156500000.0,140600000.0,140600000.0,0.0,0.8984025559105431,0.9,0.027999999999999997,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Asia Pacific Trust,Asia Pacific Trust,1990,12800000.0,13500000.0,15900000.0,15900000.0,0.0,1.1777777777777778,1.18,0.026000000000000002,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aurora Equity Partners II,Aurora Equity Partners II,1998,50000000.0,55900000.0,78300000.0,78300000.0,0.0,1.4007155635062611,1.4,0.046,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aurora Equity Partners III,Aurora Equity Partners III,2004,50000000.0,52400000.0,86300000.0,86300000.0,0.0,1.6469465648854962,1.65,0.132,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Aurora Resurgence Fund,Aurora Resurgence Fund,2007,50000000.0,42700000.0,58600000.0,58600000.0,0.0,1.3723653395784543,1.37,0.16399999999999998,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Austin Ventures X,Austin Ventures X,2008,50000000.0,49600000.0,81300000.0,81300000.0,0.0,1.6391129032258065,1.64,0.096,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Avista Capital Partners II,Avista Capital Partners II,2008,100000000.0,132300000.00000001,211200000.0,211200000.0,0.0,1.5963718820861676,1.6,0.157,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Avista Capital Partners III,Avista Capital Partners III,2011,100000000.0,113700000.0,113000000.0,113700000.0,700000.0,1.0,1.0,0.0,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::BCI Growth IV,BCI Growth IV,1996,50000000.0,53800000.0,36000000.0,36000000.0,0.0,0.6691449814126395,0.67,0.067,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::BCI Growth V,BCI Growth V,1999,75000000.0,72900000.0,34500000.0,34500000.0,0.0,0.4732510288065844,0.47,0.10800000000000001,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::BDCM Opportunity Fund,BDCM Opportunity Fund,2002,50000000.0,115200000.0,167800000.0,166300000.0,-1500000.0,1.4435763888888888,1.44,0.198,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::BDCM Opportunity Fund II,BDCM Opportunity Fund II,2005,100000000.0,150800000.0,408300000.0,420000000.0,11700000.0,2.7851458885941645,2.79,0.183,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::BDCM Opportunity Fund III,BDCM Opportunity Fund III,2011,100000000.0,146200000.0,190300000.0,190300000.0,0.0,1.301641586867305,1.3,0.057999999999999996,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::BDCM Opportunity Fund IV,BDCM Opportunity Fund IV,2015,200000000.0,258500000.0,272400000.0,272400000.0,0.0,1.053771760154739,1.05,0.021,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Blackstone Capital Partners VI,Blackstone Capital Partners VI,2011,200000000.0,217100000.0,292700000.0,375800000.0,83100000.0,1.7309995393827728,1.73,0.122,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Blackstone Capital Partners VII,Blackstone Capital Partners VII,2016,450000000.0,465100000.0,226800000.0,722700000.0,495900000.0,1.5538593850784777,1.55,0.16,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Blackstone Capital Partners VIII,Blackstone Capital Partners VIII,2020,500000000.0,200000000.0,8900000.0,243100000.0,234200000.0,1.2155,1.22,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Blackstone Energy Partners II,Blackstone Energy Partners II,2015,200000000.0,209400000.0,73800000.0,277400000.0,203600000.0,1.3247373447946513,1.33,0.078,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Bridgepoint Europe VI,Bridgepoint Europe VI,2018,277300000.0,210000000.0,19900000.0,288600000.0,268700000.0,1.3742857142857143,1.37,0.23600000000000002,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Bridgepoint Europe VI (Sidecar),Bridgepoint Europe VI (Sidecar),2019,69300000.0,49500000.0,600000.0,71000000.0,70400000.0,1.4343434343434343,1.43,0.20800000000000002,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Cadence Bancorp LLC,Cadence Bancorp LLC,2010,100000000.0,92500000.0,178000000.0,178000000.0,0.0,1.9243243243243244,1.93,0.1,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Canterbury Mezzanine Capital,Canterbury Mezzanine Capital,1996,25000000.0,25000000.0,31900000.0,31900000.0,0.0,1.276,1.28,0.073,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Canterbury Mezzanine Capital II,Canterbury Mezzanine Capital II,1999,50000000.0,45600000.0,64099999.99999999,64099999.99999999,0.0,1.4057017543859647,1.4,0.115,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Capital International Private Equity Fund VI,Capital International Private Equity Fund VI,2011,100000000.0,108100000.0,55600000.0,108000000.0,52400000.0,0.9990749306197965,1.0,,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Castle Harlan Partners II,Castle Harlan Partners II,1992,50000000.0,64099999.99999999,107000000.0,107000000.0,0.0,1.669266770670827,1.67,0.271,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Castle Harlan Partners III,Castle Harlan Partners III,1997,100000000.0,125800000.0,131699999.99999999,131699999.99999999,0.0,1.046899841017488,1.05,0.013000000000000001,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Castle Harlan Partners IV,Castle Harlan Partners IV,2002,100000000.0,112100000.0,155300000.0,155300000.0,0.0,1.3853702051739518,1.38,0.14300000000000002,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Castle Harlan Partners V,Castle Harlan Partners V,2008,100000000.0,92000000.0,106700000.0,106700000.0,0.0,1.1597826086956522,1.16,0.062,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::CDH Fund V,CDH Fund V,2013,100000000.0,115200000.0,97400000.0,168200000.0,70800000.0,1.4600694444444444,1.46,0.09300000000000001,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Capital Partners,Centerbridge Capital Partners,2006,200000000.0,316900000.0,556800000.0,565400000.0,8600000.0,1.7841590407068475,1.78,0.192,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Capital Partners II,Centerbridge Capital Partners II,2011,100000000.0,154000000.0,114100000.0,127100000.0,13000000.0,0.8253246753246753,0.83,0.069,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Capital Partners III,Centerbridge Capital Partners III,2015,135000000.0,175700000.0,152000000.0,292000000.0,140000000.0,1.661923733636881,1.66,0.198,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Capital Partners IV,Centerbridge Capital Partners IV,2021,250000000.0,106100000.0,0.0,138300000.0,138300000.0,1.303487276154571,1.3,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Special Credit Partners III,Centerbridge Special Credit Partners III,2016,150000000.0,183000000.0,184400000.0,246500000.0,62100000.0,1.3469945355191257,1.35,0.114,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Centerbridge Special Credit Partners III ‐ Flex,Centerbridge Special Credit Partners III ‐ Flex,2020,350000000.0,362300000.0,54700000.0,462700000.0,408000000.0,1.277118410157328,1.28,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Clearlake Capital Partners VI,Clearlake Capital Partners VI,2020,150000000.0,139600000.0,12400000.0,217200000.0,204800000.0,1.5558739255014327,1.56,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Clearlake Capital Partners VII,Clearlake Capital Partners VII,2021,250000000.0,78200000.0,0.0,74800000.0,74800000.0,0.9565217391304348,0.96,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::ClearVue OPERF,ClearVue OPERF,2019,100000000.0,102600000.0,3000000.0,138000000.0,135000000.0,1.345029239766082,1.34,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::ClearVue Partners III,ClearVue Partners III,2019,150000000.0,149100000.0,2500000.0,190300000.0,187800000.0,1.2763246143527833,1.28,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Coller International Partners IV,Coller International Partners IV,2002,50000000.0,44600000.0,60300000.0,60300000.0,0.0,1.352017937219731,1.35,0.115,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Coller International Partners V,Coller International Partners V,2006,100000000.0,87400000.0,118800000.0,118800000.0,0.0,1.3592677345537758,1.36,0.07400000000000001,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Coller International Partners VI,Coller International Partners VI,2011,100000000.0,81900000.0,120000000.0,120000000.0,0.0,1.465201465201465,1.46,0.127,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Court Square Capital Partners II,Court Square Capital Partners II,2006,100000000.0,95600000.0,171200000.0,171200000.0,0.0,1.790794979079498,1.79,0.12300000000000001,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Court Square Capital Partners III,Court Square Capital Partners III,2012,75000000.0,80400000.0,119000000.0,119000000.0,0.0,1.4800995024875623,1.48,0.18,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.12,0.040999999999999995,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners Asia Pacific II,CVC Capital Partners Asia Pacific II,2005,100000000.0,124900000.0,98800000.0,98800000.0,0.0,0.7910328262610088,0.79,0.05,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners Asia Pacific III,CVC Capital Partners Asia Pacific III,2008,100000000.0,104800000.0,154800000.0,165400000.0,10600000.0,1.5782442748091603,1.58,0.129,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners Asia V,CVC Capital Partners Asia V,2020,150000000.0,71100000.0,0.0,82900000.0,82900000.0,1.1659634317862166,1.17,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners VI,CVC Capital Partners VI,2014,196500000.0,196300000.0,173100000.0,384300000.0,211200000.0,1.957717778909832,1.96,0.183,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners VII,CVC Capital Partners VII,2017,245100000.0,229200000.0,33299999.999999996,373100000.0,339800000.0,1.6278359511343805,1.63,0.263,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC Capital Partners VIII,CVC Capital Partners VIII,2021,356000000.0,71700000.0,0.0,78600000.0,78600000.0,1.096234309623431,1.1,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC European Equity Partners,CVC European Equity Partners,1996,50000000.0,58600000.0,142800000.0,142800000.0,0.0,2.4368600682593855,2.43,0.265,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC European Equity Partners II,CVC European Equity Partners II,1998,150000000.0,174700000.0,367700000.0,367700000.0,0.0,2.1047510017172297,2.1,0.18899999999999997,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC European Equity Partners III,CVC European Equity Partners III,2001,150000000.0,178200000.0,446600000.0,457000000.0,10400000.0,2.564534231200898,2.56,0.41,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC European Equity Partners IV,CVC European Equity Partners IV,2005,145500000.0,153400000.0,294400000.0,294600000.0,200000.0,1.9204693611473274,1.92,0.17,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::CVC European Equity Partners V,CVC European Equity Partners V,2008,291200000.0,271600000.0,532200000.00000006,540600000.0,8400000.0,1.9904270986745214,1.99,0.16699999999999998,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Diamond Castle Partners IV,Diamond Castle Partners IV,2005,100000000.0,99000000.0,101700000.0,101700000.0,0.0,1.0272727272727273,1.03,0.006,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Doughty Hanson & Co II,Doughty Hanson & Co II,1995,50000000.0,46300000.0,93300000.0,93300000.0,0.0,2.0151187904967602,2.01,0.45,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Doughty Hanson & Co III,Doughty Hanson & Co III,1997,250000000.0,266899999.99999997,512799999.99999994,512799999.99999994,0.0,1.9213188460097415,1.92,0.136,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Elevation Partners,Elevation Partners,2004,100000000.0,95300000.0,149200000.0,149200000.0,0.0,1.565582371458552,1.57,0.11800000000000001,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Encap Energy Capital Fund X,Encap Energy Capital Fund X,2015,90000000.0,91400000.0,66500000.0,168200000.0,101700000.0,1.8402625820568927,1.84,0.16699999999999998,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::EnCap Energy Capital Fund XI,EnCap Energy Capital Fund XI,2017,250000000.0,174900000.0,20400000.0,248500000.0,228100000.0,1.4208118925100057,1.42,0.188,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Endeavour Capital Fund III,Endeavour Capital Fund III,2000,25000000.0,24500000.0,67099999.99999999,67099999.99999999,0.0,2.738775510204081,2.74,0.29600000000000004,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Endeavour Capital Fund IV,Endeavour Capital Fund IV,2004,50000000.0,46100000.0,162300000.0,162300000.0,0.0,3.5206073752711498,3.52,0.282,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Endeavour Capital Fund V,Endeavour Capital Fund V,2008,65000000.0,64900000.00000001,128000000.0,128000000.0,0.0,1.9722650231124805,1.97,0.107,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Endeavour Capital Fund VI,Endeavour Capital Fund VI,2011,95000000.0,89000000.0,132400000.0,132400000.0,0.0,1.4876404494382023,1.49,0.085,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Endeavour Capital Fund VII,Endeavour Capital Fund VII,2015,112400000.0,82500000.0,132800000.00000001,132800000.00000001,0.0,1.6096969696969698,1.61,0.14800000000000002,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health Ventures Fund VI,2004,25000000.0,24300000.0,31200000.0,31200000.0,0.0,1.2839506172839505,1.28,0.028999999999999998,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Essex Woodlands Health Ventures Fund VII,Essex Woodlands Health Ventures Fund VII,2006,50000000.0,50000000.0,70200000.0,70200000.0,0.0,1.404,1.4,0.055999999999999994,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Essex Woodlands Health Ventures Fund VIII,Essex Woodlands Health Ventures Fund VIII,2008,100000000.0,100400000.0,78900000.0,86600000.0,7700000.0,0.8625498007968128,0.86,0.025,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Exxel Capital Partners V,Exxel Capital Partners V,1998,75000000.0,87000000.0,7700000.0,7700000.0,0.0,0.08850574712643679,0.09,,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Exxel Capital Partners VI,Exxel Capital Partners VI,2000,50000000.0,75800000.0,21800000.0,37600000.0,15800000.0,0.49604221635883905,0.5,0.065,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Fenway Partners Capital Fund II,Fenway Partners Capital Fund II,1998,50000000.0,58500000.0,67900000.0,67900000.0,0.0,1.1606837606837608,1.16,0.042,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Fenway Partners Capital Fund III,Fenway Partners Capital Fund III,2006,50000000.0,69800000.0,104100000.0,104100000.0,0.0,1.491404011461318,1.49,0.07,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Fifth Cinven Fund,Fifth Cinven Fund,2012,75800000.0,73500000.0,105900000.0,126100000.0,20200000.0,1.7156462585034014,1.72,0.183,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::First Reserve Fund IX,First Reserve Fund IX,2001,75000000.0,81200000.0,231000000.0,231000000.0,0.0,2.8448275862068964,2.85,0.48100000000000004,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::First Reserve Fund X,First Reserve Fund X,2004,100000000.0,100000000.0,182800000.0,182800000.0,0.0,1.828,1.83,0.31,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::First Reserve Fund XI,First Reserve Fund XI,2006,300000000.0,342100000.0,225100000.0,225100000.0,0.0,0.6579947383805904,0.66,0.107,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::First Reserve Fund XII,First Reserve Fund XII,2008,300000000.0,342100000.0,187600000.0,187600000.0,0.0,0.5483776673487284,0.55,0.16399999999999998,False,True,False,Oregon PERS OPERF,2022-06-30
OPERF::Fisher Lynch Co‐investment Partnership,Fisher Lynch Co‐investment Partnership,2006,250000000.0,282100000.0,410200000.0,414500000.0,4300000.0,1.4693371144984049,1.47,0.068,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Fisher Lynch Co‐Investment Partnership II,Fisher Lynch Co‐Investment Partnership II,2011,500000000.0,520000000.0,887900000.0,1165700000.0,277800000.0,2.2417307692307693,2.24,0.182,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Focus Ventures III,Focus Ventures III,2006,40000000.0,40000000.0,21700000.0,21700000.0,0.0,0.5425,0.54,0.1,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Fox Paine Capital Fund II,Fox Paine Capital Fund II,2000,50000000.0,49300000.0,93800000.0,93800000.0,0.0,1.9026369168356998,1.9,0.18899999999999997,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners Agility II,Francisco Partners Agility II,2020,50000000.0,23000000.0,0.0,25600000.0,25600000.0,1.1130434782608696,1.11,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners Agility III,Francisco Partners Agility III,2022,50000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners II,Francisco Partners II,2006,100000000.0,100200000.0,147900000.0,164800000.0,16900000.0,1.6447105788423153,1.64,0.10400000000000001,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners III,Francisco Partners III,2011,100000000.0,95400000.0,284200000.0,329500000.0,45300000.0,3.4538784067085953,3.45,0.237,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners IV,Francisco Partners IV,2015,150000000.0,146200000.0,288800000.0,439300000.0,150500000.0,3.0047879616963065,3.01,0.292,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners V,Francisco Partners V,2018,200000000.0,181500000.0,57400000.0,324000000.0,266600000.00000003,1.7851239669421488,1.79,0.231,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners VI,Francisco Partners VI,2020,250000000.0,110100000.0,0.0,124200000.0,124200000.0,1.1280653950953679,1.13,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Francisco Partners VII,Francisco Partners VII,2022,250000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2022-06-30
OPERF::General Atlantic,General Atlantic,2016,500000000.0,910500000.0,270500000.0,1414100000.0,1143600000.0,1.5531026908292147,1.55,0.215,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar Capital Partners IX,Genstar Capital Partners IX,2019,120000000.0,112000000.0,15100000.0,194700000.0,179600000.0,1.738392857142857,1.74,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar Capital Partners VIII,Genstar Capital Partners VIII,2017,100000000.0,114300000.0,77800000.0,257000000.0,179200000.0,2.248468941382327,2.25,0.322,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar Capital Partners X,Genstar Capital Partners X,2021,140000000.0,28700000.0,0.0,29500000.0,29500000.0,1.0278745644599303,1.03,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar IX Opportunities Fund I,Genstar IX Opportunities Fund I,2019,80000000.0,67700000.0,1800000.0,117600000.0,115800000.0,1.7370753323485968,1.74,,True,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar VIII Opportunities Fund,Genstar VIII Opportunities Fund,2017,50000000.0,48800000.0,14000000.0,91800000.0,77800000.0,1.8811475409836065,1.88,0.185,False,False,False,Oregon PERS OPERF,2022-06-30
OPERF::Genstar X Opportunities Fund I,Genstar X Opportunities Fund I,2021,85000000.0,23400000.0,0.0,24400000.0,24400000.0,1.0427350427350428,1.05,,True,False,False,Oregon PERS OPERF,2022-06-30
