fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::Apax IX,Apax IX,2016,250000000.0,248900000.0,80100000.0,497900000.0,417800000.0,2.000401767778224,2.11,0.33299999999999996,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Apax VIII USD,Apax VIII USD,2012,150400000.0,158800000.0,226000000.0,299900000.0,73900000.0,1.8885390428211586,1.95,0.163,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Apollo Investment Fund IX,Apollo Investment Fund IX,2018,480000000.0,141600000.0,30700000.0,187900000.0,157200000.0,1.3269774011299436,1.37,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Apollo Investment Fund VI,Apollo Investment Fund VI,2006,200000000.0,257399999.99999997,385200000.0,389000000.0,3800000.0,1.5112665112665113,1.69,0.087,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Apollo Investment Fund VII,Apollo Investment Fund VII,2008,400000000.0,490100000.0,808400000.0,839200000.0,30800000.0,1.7123036115078556,1.99,0.22399999999999998,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Apollo Investment Fund VIII,Apollo Investment Fund VIII,2013,400000000.0,384500000.0,239100000.0,585800000.0,346700000.0,1.5235370611183354,1.58,0.124,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aquiline Financial Services Fund,Aquiline Financial Services Fund,2005,200000000.0,210900000.0,291800000.0,362000000.0,70200000.0,1.7164532954006637,1.73,0.081,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aquiline Financial Services Fund II,Aquiline Financial Services Fund II,2010,100000000.0,120700000.0,131100000.0,173200000.0,42100000.0,1.4349627174813588,1.52,0.08,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aquiline Financial Services Fund III,Aquiline Financial Services Fund III,2015,100000000.0,120500000.0,94700000.0,209700000.0,115000000.0,1.7402489626556017,1.94,0.298,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aquiline Financial Services Fund IV,Aquiline Financial Services Fund IV,2019,200000000.0,62300000.0,0.0,64700000.0,64700000.0,1.0385232744783306,1.04,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aquiline Oregon Co-Investment Fund,Aquiline Oregon Co-Investment Fund,2019,50000000.0,23300000.0,0.0,29000000.0,29000000.0,1.2446351931330473,1.24,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Asia Opportunity Fund II,Asia Opportunity Fund II,2005,100000000.0,121200000.0,172300000.0,172300000.0,0.0,1.4216171617161717,1.68,0.073,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Asia Opportunity Fund III,Asia Opportunity Fund III,2007,150000000.0,156500000.0,140600000.0,140600000.0,-0.0,0.8984025559105431,0.87,-0.027999999999999997,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Asia Pacific Trust,Asia Pacific Trust,1990,12800000.0,13500000.0,15900000.0,15900000.0,0.0,1.1777777777777778,1.18,0.026000000000000002,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aurora Equity Partners II,Aurora Equity Partners II,1998,50000000.0,55900000.0,78300000.0,78300000.0,-0.0,1.4007155635062611,1.41,0.046,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aurora Equity Partners III,Aurora Equity Partners III,2004,50000000.0,52400000.0,86300000.0,86300000.0,0.0,1.6469465648854962,1.67,0.132,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Aurora Resurgence Fund,Aurora Resurgence Fund,2007,50000000.0,42700000.0,58600000.0,58600000.0,0.0,1.3723653395784543,1.7,0.16399999999999998,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Austin Ventures X,Austin Ventures X,2008,50000000.0,49600000.0,81300000.0,81300000.0,0.0,1.6391129032258065,1.64,0.096,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Avista Capital Partners II,Avista Capital Partners II,2008,100000000.0,132300000.00000001,211200000.0,211200000.0,0.0,1.5963718820861676,1.8,0.157,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Avista Capital Partners III,Avista Capital Partners III,2011,100000000.0,113700000.0,113000000.0,113800000.0,800000.0,1.0008795074758134,1.0,0.0,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::BCI Growth IV,BCI Growth IV,1996,50000000.0,53800000.0,36000000.0,36000000.0,0.0,0.6691449814126395,0.64,-0.067,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::BCI Growth V,BCI Growth V,1999,75000000.0,72900000.0,34500000.0,34500000.0,0.0,0.4732510288065844,0.46,-0.109,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::BDCM Opportunity Fund,BDCM Opportunity Fund,2002,50000000.0,115200000.0,167800000.0,166700000.0,-1100000.0,1.4470486111111112,2.15,0.198,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::BDCM Opportunity Fund II,BDCM Opportunity Fund II,2005,100000000.0,150800000.0,408300000.0,419600000.0,11300000.0,2.782493368700265,3.68,0.184,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::BDCM Opportunity Fund III,BDCM Opportunity Fund III,2011,100000000.0,146200000.0,95600000.0,215800000.0,120200000.0,1.476060191518468,1.7,0.083,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::BDCM Opportunity Fund IV,BDCM Opportunity Fund IV,2015,200000000.0,258500000.0,130100000.0,320200000.0,190100000.0,1.2386847195357833,1.34,0.086,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Blackstone Capital Partners VI,Blackstone Capital Partners VI,2011,200000000.0,216500000.0,236500000.0,370300000.0,133800000.00000001,1.710392609699769,1.8,0.128,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Blackstone Capital Partners VII,Blackstone Capital Partners VII,2016,450000000.0,460500000.0,74900000.0,650300000.0,575400000.0,1.4121606948968513,1.43,0.182,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Blackstone Capital Partners VIII,Blackstone Capital Partners VIII,2020,500000000.0,53900000.0,0.0,61500000.0,61500000.0,1.1410018552875696,1.14,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Blackstone Energy Partners II,Blackstone Energy Partners II,2015,200000000.0,207600000.0,24100000.0,195000000.0,170900000.0,0.9393063583815029,0.93,-0.023,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Bridgepoint Europe VI,Bridgepoint Europe VI,2018,277300000.0,109900000.0,19900000.0,123800000.0,103900000.0,1.1264786169244767,1.13,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Bridgepoint Europe VI (Sidecar),Bridgepoint Europe VI (Sidecar),2019,69300000.0,38300000.0,0.0,42400000.0,42400000.0,1.1070496083550914,1.11,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Cadence Bancorp LLC,Cadence Bancorp LLC,2010,100000000.0,92500000.0,178000000.0,178000000.0,-0.0,1.9243243243243244,1.93,0.1,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Canterbury Mezzanine Capital,Canterbury Mezzanine Capital,1996,25000000.0,25000000.0,31900000.0,31900000.0,0.0,1.276,1.3,0.073,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Canterbury Mezzanine Capital II,Canterbury Mezzanine Capital II,1999,50000000.0,45600000.0,64099999.99999999,64099999.99999999,0.0,1.4057017543859647,1.42,0.115,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Capital International Private Equity Fund VI,Capital International Private Equity Fund VI,2011,100000000.0,106200000.0,48600000.0,119300000.0,70700000.0,1.1233521657250471,1.15,0.023,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Castle Harlan Partners II,Castle Harlan Partners II,1992,50000000.0,64099999.99999999,107000000.0,107000000.0,0.0,1.669266770670827,1.82,0.271,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Castle Harlan Partners III,Castle Harlan Partners III,1997,100000000.0,125800000.0,131699999.99999999,131699999.99999999,0.0,1.046899841017488,1.05,0.013000000000000001,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Castle Harlan Partners IV,Castle Harlan Partners IV,2002,100000000.0,112100000.0,155300000.0,155300000.0,0.0,1.3853702051739518,1.45,0.14300000000000002,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Castle Harlan Partners V,Castle Harlan Partners V,2008,100000000.0,92000000.0,106700000.0,106700000.0,0.0,1.1597826086956522,1.22,0.062,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::CDH Fund V,CDH Fund V,2013,100000000.0,114000000.0,66800000.0,188100000.0,121300000.0,1.65,1.68,0.138,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Capital Partners,Centerbridge Capital Partners,2006,200000000.0,316900000.0,556800000.0,565900000.0,9100000.0,1.7857368254970023,2.26,0.193,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Capital Partners II,Centerbridge Capital Partners II,2011,100000000.0,147300000.0,107800000.0,124800000.0,17000000.0,0.8472505091649695,0.75,-0.057999999999999996,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Capital Partners III,Centerbridge Capital Partners III,2015,135000000.0,152600000.0,82200000.0,236800000.0,154600000.0,1.5517693315858454,1.87,0.2,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Capital Partners IV,Centerbridge Capital Partners IV,2021,250000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Special Credit Partners III,Centerbridge Special Credit Partners III,2016,150000000.0,183000000.0,113100000.0,232700000.0,119600000.0,1.271584699453552,1.37,0.11,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Centerbridge Special Credit Partners III - Flex,Centerbridge Special Credit Partners III - Flex,2020,350000000.0,131300000.00000001,36300000.0,199000000.0,162700000.0,1.5156130997715154,1.71,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Clearlake Capital Partners VI,Clearlake Capital Partners VI,2020,150000000.0,72800000.0,1300000.0,82400000.0,81100000.0,1.1318681318681318,1.13,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::ClearVue OPERF,ClearVue OPERF,2019,50000000.0,40600000.0,0.0,63900000.0,63900000.0,1.5738916256157636,1.57,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::ClearVue Partners III,ClearVue Partners III,2019,150000000.0,130400000.0,0.0,167900000.0,167900000.0,1.2875766871165644,1.29,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Coller International Partners IV,Coller International Partners IV,2002,50000000.0,44600000.0,60300000.0,60300000.0,0.0,1.352017937219731,1.35,0.115,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Coller International Partners V,Coller International Partners V,2006,100000000.0,87400000.0,118800000.0,118800000.0,0.0,1.3592677345537758,1.36,0.07400000000000001,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Coller International Partners VI,Coller International Partners VI,2011,100000000.0,81900000.0,120000000.0,120000000.0,0.0,1.465201465201465,1.47,0.127,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Court Square Capital Partners II,Court Square Capital Partners II,2006,100000000.0,95600000.0,171200000.0,171200000.0,0.0,1.790794979079498,1.83,0.124,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Court Square Capital Partners III,Court Square Capital Partners III,2012,75000000.0,80400000.0,119000000.0,119000000.0,-0.0,1.4800995024875623,1.53,0.18,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.14,0.040999999999999995,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners Asia Pacific II,CVC Capital Partners Asia Pacific II,2005,100000000.0,124900000.0,98800000.0,98800000.0,0.0,0.7910328262610088,0.73,-0.05,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners Asia Pacific III,CVC Capital Partners Asia Pacific III,2008,100000000.0,104800000.0,154000000.0,163400000.0,9400000.0,1.5591603053435115,1.67,0.128,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners Asia V,CVC Capital Partners Asia V,2020,150000000.0,10300000.0,0.0,7600000.0,7600000.0,0.7378640776699029,0.73,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners VI,CVC Capital Partners VI,2014,196500000.0,188800000.0,99400000.0,318000000.0,218600000.0,1.6843220338983051,1.9,0.16899999999999998,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners VII,CVC Capital Partners VII,2017,245100000.0,163400000.0,3700000.0,209400000.0,205700000.0,1.281517747858017,1.29,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC Capital Partners VIII,CVC Capital Partners VIII,2021,356000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2021-03-31
OPERF::CVC European Equity Partners,CVC European Equity Partners,1996,50000000.0,58600000.0,142800000.0,142800000.0,0.0,2.4368600682593855,2.72,0.265,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC European Equity Partners II,CVC European Equity Partners II,1998,150000000.0,174700000.0,367700000.0,367700000.0,0.0,2.1047510017172297,2.38,0.18899999999999997,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC European Equity Partners III,CVC European Equity Partners III,2001,150000000.0,178200000.0,446600000.0,456200000.0,9600000.0,2.5600448933782265,2.87,0.41,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC European Equity Partners IV,CVC European Equity Partners IV,2005,145500000.0,153300000.0,294400000.0,294600000.0,200000.0,1.9217221135029354,2.01,0.17,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::CVC European Equity Partners V,CVC European Equity Partners V,2008,291200000.0,271700000.0,527900000.0,538800000.0,10900000.0,1.9830695620169305,2.24,0.16699999999999998,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Diamond Castle Partners IV,Diamond Castle Partners IV,2005,100000000.0,99000000.0,101700000.0,101700000.0,0.0,1.0272727272727273,1.03,0.006,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Doughty Hanson & Co II,Doughty Hanson & Co II,1995,50000000.0,46300000.0,93700000.0,93700000.0,0.0,2.023758099352052,2.1,0.456,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Doughty Hanson & Co III,Doughty Hanson & Co III,1997,250000000.0,266899999.99999997,512799999.99999994,512799999.99999994,0.0,1.9213188460097415,1.98,0.136,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Elevation Partners,Elevation Partners,2004,100000000.0,95300000.0,149200000.0,149200000.0,0.0,1.565582371458552,1.61,0.11800000000000001,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Encap Energy Capital Fund X,Encap Energy Capital Fund X,2015,90000000.0,86900000.0,28600000.0,95100000.0,66500000.0,1.094361334867664,1.1,0.031,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::EnCap Energy Capital Fund XI,EnCap Energy Capital Fund XI,2017,250000000.0,90800000.0,0.0,63000000.0,63000000.0,0.6938325991189427,0.69,-0.193,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Endeavour Capital Fund III,Endeavour Capital Fund III,2000,25000000.0,24500000.0,67099999.99999999,67099999.99999999,0.0,2.738775510204081,2.74,0.29600000000000004,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Endeavour Capital Fund IV,Endeavour Capital Fund IV,2004,50000000.0,46100000.0,162300000.0,162300000.0,0.0,3.5206073752711498,3.52,0.282,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Endeavour Capital Fund V,Endeavour Capital Fund V,2008,65000000.0,64900000.00000001,128000000.0,128000000.0,0.0,1.9722650231124805,1.97,0.107,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Endeavour Capital Fund VI,Endeavour Capital Fund VI,2011,95000000.0,89000000.0,132400000.0,132400000.0,0.0,1.4876404494382023,1.49,0.085,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Endeavour Capital Fund VII,Endeavour Capital Fund VII,2015,112400000.0,82500000.0,132800000.00000001,132800000.00000001,0.0,1.6096969696969698,1.61,0.14800000000000002,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health Ventures Fund VI,2004,25000000.0,24300000.0,31200000.0,31200000.0,-0.0,1.2839506172839505,1.28,0.028999999999999998,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Essex Woodlands Health Ventures Fund VII,Essex Woodlands Health Ventures Fund VII,2006,50000000.0,50000000.0,70200000.0,70200000.0,0.0,1.404,1.4,0.055999999999999994,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Essex Woodlands Health Ventures Fund VIII,Essex Woodlands Health Ventures Fund VIII,2008,100000000.0,100400000.0,77300000.0,87100000.0,9800000.0,0.8675298804780877,0.87,-0.025,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Exxel Capital Partners V,Exxel Capital Partners V,1997,75000000.0,87000000.0,7700000.0,7700000.0,0.0,0.08850574712643679,0.05,-1.0,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Exxel Capital Partners VI,Exxel Capital Partners VI,2000,50000000.0,75800000.0,21800000.0,37600000.0,15800000.0,0.49604221635883905,0.32,-0.069,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Fenway Partners Capital Fund II,Fenway Partners Capital Fund II,1998,50000000.0,58500000.0,67900000.0,67900000.0,0.0,1.1606837606837608,1.19,0.042,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Fenway Partners Capital Fund III,Fenway Partners Capital Fund III,2006,50000000.0,69800000.0,104100000.0,104100000.0,0.0,1.491404011461318,1.67,0.07,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Fifth Cinven Fund,Fifth Cinven Fund,2012,75800000.0,73500000.0,98000000.0,127600000.0,29600000.0,1.7360544217687075,1.83,0.195,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::First Reserve Fund IX,First Reserve Fund IX,2001,75000000.0,81200000.0,231000000.0,231000000.0,0.0,2.8448275862068964,3.0,0.48100000000000004,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::First Reserve Fund X,First Reserve Fund X,2004,100000000.0,100000000.0,182800000.0,182800000.0,0.0,1.828,1.83,0.311,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::First Reserve Fund XI,First Reserve Fund XI,2006,300000000.0,342100000.0,225100000.0,225100000.0,0.0,0.6579947383805904,0.62,-0.107,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::First Reserve Fund XII,First Reserve Fund XII,2008,300000000.0,342100000.0,187600000.0,187600000.0,0.0,0.5483776673487284,0.49,-0.16399999999999998,False,True,False,Oregon PERS OPERF,2021-03-31
OPERF::Fisher Lynch Co-investment Partnership,Fisher Lynch Co-investment Partnership,2006,250000000.0,282100000.0,404000000.0,416700000.0,12700000.0,1.477135767458348,1.54,0.069,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Fisher Lynch Co-Investment Partnership II,Fisher Lynch Co-Investment Partnership II,2011,500000000.0,516900000.0,771100000.0,1259300000.0,488200000.0,2.436254594699168,2.52,0.205,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Focus Ventures III,Focus Ventures III,2006,40000000.0,40000000.0,21700000.0,21700000.0,0.0,0.5425,0.54,-0.1,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Fox Paine Capital Fund II,Fox Paine Capital Fund II,2000,50000000.0,49300000.0,93800000.0,93800000.0,0.0,1.9026369168356998,2.17,0.18899999999999997,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners Agility II,Francisco Partners Agility II,2020,50000000.0,3000000.0,0.0,2500000.0,2500000.0,0.8333333333333334,0.82,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners II,Francisco Partners II,2006,100000000.0,100200000.0,147200000.0,161500000.0,14300000.0,1.6117764471057885,1.64,0.10300000000000001,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners III,Francisco Partners III,2011,100000000.0,95400000.0,180300000.0,294800000.0,114500000.0,3.090146750524109,3.12,0.22899999999999998,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners IV,Francisco Partners IV,2015,150000000.0,146200000.0,171000000.0,498100000.0,327100000.0,3.4069767441860463,3.41,0.368,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners V,Francisco Partners V,2018,200000000.0,181500000.0,0.0,249600000.0,249600000.0,1.375206611570248,1.38,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Francisco Partners VI,Francisco Partners VI,2020,250000000.0,21900000.0,0.0,21000000.0,21000000.0,0.958904109589041,0.96,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::General Atlantic,General Atlantic,2016,500000000.0,655100000.0,100200000.0,1130700000.0,1030500000.0,1.725996031140284,1.73,0.33799999999999997,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Genstar Capital Partners IX,Genstar Capital Partners IX,2019,120000000.0,47100000.0,2800000.0,67900000.0,65099999.99999999,1.4416135881104033,1.47,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Genstar Capital Partners VIII,Genstar Capital Partners VIII,2017,100000000.0,109400000.0,49000000.0,192700000.0,143700000.0,1.7614259597806217,1.81,0.314,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Genstar IX Opportunities Fund I,Genstar IX Opportunities Fund I,2019,80000000.0,48100000.0,0.0,60700000.0,60700000.0,1.2619542619542619,1.26,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::Genstar VIII Opportunities Fund,Genstar VIII Opportunities Fund,2017,50000000.0,48200000.0,4600000.0,75000000.0,70400000.0,1.5560165975103735,1.56,0.17800000000000002,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital IV,GGV Capital IV,2011,50000000.0,50300000.0,44100000.0,145900000.0,101800000.0,2.900596421471173,2.9,0.172,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital Select,GGV Capital Select,2015,50000000.0,47800000.0,13300000.0,96600000.0,83300000.0,2.0209205020920504,2.02,0.203,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital V,GGV Capital V,2014,50000000.0,47800000.0,37500000.0,238600000.0,201100000.0,4.99163179916318,5.0,0.35700000000000004,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VI,GGV Capital VI,2016,45000000.0,44300000.0,0.0,104300000.0,104300000.0,2.3544018058690743,2.35,0.316,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VI Plus,GGV Capital VI Plus,2018,15000000.0,13700000.0,0.0,29900000.0,29900000.0,2.1824817518248176,2.18,0.442,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VII,GGV Capital VII,2019,64000000.0,53100000.0,0.0,71600000.0,71600000.0,1.3483992467043315,1.35,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VII Plus,GGV Capital VII Plus,2019,16000000.0,13800000.0,0.0,17700000.0,17700000.0,1.2826086956521738,1.28,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VIII,GGV Capital VIII,2021,72000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2021-03-31
OPERF::GGV Capital VIII Plus,GGV Capital VIII Plus,2021,18000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2021-03-31
OPERF::GGV Discovery I,GGV Discovery I,2016,20000000.0,19000000.0,100000.0,33600000.0,33500000.0,1.768421052631579,1.77,0.201,False,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Discovery II,GGV Discovery II,2019,20000000.0,14300000.0,0.0,19600000.0,19600000.0,1.3706293706293706,1.37,,True,False,False,Oregon PERS OPERF,2021-03-31
OPERF::GGV Discovery III,GGV Discovery III,2021,30000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2021-03-31
