fund_id,fund_name,vintage,commitment,contributions,distributions,total_value,nav,tvpi_reported,reported_multiple,net_irr,not_meaningful,sold_secondary,fully_uncalled,source,as_of
OPERF::ClearVue Partners III,ClearVue Partners III,2019,150000000.0,149700000.0,2500000.0,190000000.0,187500000.0,1.2692050768203074,1.27,0.075,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Coller International Partners IV,Coller International Partners IV,2002,50000000.0,44600000.0,60300000.0,60300000.0,0.0,1.352017937219731,1.35,0.115,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Coller International Partners V,Coller International Partners V,2006,100000000.0,87400000.0,118800000.0,118800000.0,0.0,1.3592677345537758,1.36,0.07400000000000001,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Coller International Partners VI,Coller International Partners VI,2011,100000000.0,81900000.0,120000000.0,120000000.0,0.0,1.465201465201465,1.46,0.127,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Court Square Capital Partners II,Court Square Capital Partners II,2006,100000000.0,95600000.0,171200000.0,171200000.0,0.0,1.790794979079498,1.79,0.12300000000000001,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Court Square Capital Partners III,Court Square Capital Partners III,2012,75000000.0,80400000.0,119000000.0,119000000.0,0.0,1.4800995024875623,1.48,0.18,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Crescent Mezzanine Partners VI,Crescent Mezzanine Partners VI,2012,75000000.0,83200000.0,92900000.0,92900000.0,0.0,1.1165865384615385,1.12,0.040999999999999995,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners Asia Pacific II,CVC Capital Partners Asia Pacific II,2005,100000000.0,124900000.0,98800000.0,98800000.0,0.0,0.7910328262610088,0.79,0.05,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners Asia Pacific III,CVC Capital Partners Asia Pacific III,2008,100000000.0,105200000.0,161300000.0,166000000.0,4700000.0,1.5779467680608366,1.58,0.128,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners Asia V,CVC Capital Partners Asia V,2020,150000000.0,131900000.0,5900000.0,179300000.0,173400000.0,1.359363153904473,1.36,0.223,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners Asia VI (A),CVC Capital Partners Asia VI (A),2022,150000000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners IX,CVC Capital Partners IX,2023,323100000.0,0.0,0.0,0.0,0.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners VI,CVC Capital Partners VI,2014,196500000.0,200200000.0,254700000.0,399800000.0,145100000.0,1.997002997002997,2.0,0.16699999999999998,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners VII,CVC Capital Partners VII,2017,245100000.0,253500000.0,128100000.0,474100000.0,346000000.0,1.8702169625246547,1.87,0.221,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC Capital Partners VIII,CVC Capital Partners VIII,2021,356000000.0,256500000.0,1600000.0,283300000.0,281700000.0,1.1044834307992202,1.1,,True,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC European Equity Partners,CVC European Equity Partners,1996,50000000.0,58600000.0,142800000.0,142800000.0,0.0,2.4368600682593855,2.43,0.265,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC European Equity Partners II,CVC European Equity Partners II,1998,150000000.0,174700000.0,367700000.0,367700000.0,0.0,2.1047510017172297,2.1,0.18899999999999997,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC European Equity Partners III,CVC European Equity Partners III,2001,150000000.0,178200000.0,449000000.0,459300000.0,10300000.0,2.5774410774410774,2.58,0.41,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC European Equity Partners IV,CVC European Equity Partners IV,2005,145500000.0,153400000.0,294400000.0,294600000.0,200000.0,1.9204693611473274,1.92,0.17,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::CVC European Equity Partners V,CVC European Equity Partners V,2008,291200000.0,271600000.0,533400000.0,539200000.0,5800000.0,1.9852724594992637,1.99,0.16699999999999998,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Diamond Castle Partners IV,Diamond Castle Partners IV,2005,100000000.0,99000000.0,101700000.0,101700000.0,0.0,1.0272727272727273,1.03,0.006,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Doughty Hanson & Co II,Doughty Hanson & Co II,1995,50000000.0,46300000.0,93300000.0,93300000.0,0.0,2.0151187904967602,2.01,0.45,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Doughty Hanson & Co III,Doughty Hanson & Co III,1997,250000000.0,266899999.99999997,512799999.99999994,512799999.99999994,0.0,1.9213188460097415,1.92,0.136,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Eighth Cinven Fund,Eighth Cinven Fund,2023,231000000.0,0.0,0.0,-3000000.0,-3000000.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-12-31
OPERF::Elevation Partners,Elevation Partners,2004,100000000.0,95300000.0,149200000.0,149200000.0,0.0,1.565582371458552,1.57,0.11800000000000001,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Encap Energy Capital Fund X,Encap Energy Capital Fund X,2015,90000000.0,93700000.0,126800000.0,179200000.0,52400000.0,1.912486659551761,1.91,0.155,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::EnCap Energy Capital Fund XI,EnCap Energy Capital Fund XI,2016,250000000.0,234800000.0,122300000.0,381800000.0,259500000.0,1.6260647359454856,1.63,0.19399999999999998,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Endeavour Capital Fund III,Endeavour Capital Fund III,2000,25000000.0,24500000.0,67099999.99999999,67099999.99999999,0.0,2.738775510204081,2.74,0.29600000000000004,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Endeavour Capital Fund IV,Endeavour Capital Fund IV,2004,50000000.0,46100000.0,162300000.0,162300000.0,0.0,3.5206073752711498,3.52,0.282,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Endeavour Capital Fund V,Endeavour Capital Fund V,2008,65000000.0,64900000.00000001,128000000.0,128000000.0,0.0,1.9722650231124805,1.97,0.107,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Endeavour Capital Fund VI,Endeavour Capital Fund VI,2011,95000000.0,89000000.0,132400000.0,132400000.0,0.0,1.4876404494382023,1.49,0.085,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Endeavour Capital Fund VII,Endeavour Capital Fund VII,2015,112400000.0,82500000.0,132800000.00000001,132800000.00000001,0.0,1.6096969696969698,1.61,0.14800000000000002,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Essex Woodlands Health Ventures Fund VI,Essex Woodlands Health Ventures Fund VI,2004,25000000.0,24300000.0,31200000.0,31200000.0,0.0,1.2839506172839505,1.28,0.028999999999999998,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Essex Woodlands Health Ventures Fund VII,Essex Woodlands Health Ventures Fund VII,2006,50000000.0,50000000.0,70200000.0,70200000.0,0.0,1.404,1.4,0.055999999999999994,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Essex Woodlands Health Ventures Fund VIII,Essex Woodlands Health Ventures Fund VIII,2008,100000000.0,100600000.0,86700000.0,86700000.0,0.0,0.8618290258449304,0.86,0.025,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Exxel Capital Partners V,Exxel Capital Partners V,1997,75000000.0,87000000.0,7700000.0,7700000.0,0.0,0.08850574712643679,0.09,,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Exxel Capital Partners VI,Exxel Capital Partners VI,2000,50000000.0,75800000.0,21800000.0,37600000.0,15800000.0,0.49604221635883905,0.5,0.06,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Fenway Partners Capital Fund II,Fenway Partners Capital Fund II,1998,50000000.0,58500000.0,67900000.0,67900000.0,0.0,1.1606837606837608,1.16,0.042,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Fenway Partners Capital Fund III,Fenway Partners Capital Fund III,2006,50000000.0,69800000.0,104100000.0,104100000.0,0.0,1.491404011461318,1.49,0.07,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Fifth Cinven Fund,Fifth Cinven Fund,2012,75800000.0,77000000.0,111800000.0,129700000.0,17900000.0,1.6844155844155844,1.68,0.177,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::First Reserve Fund IX,First Reserve Fund IX,2001,75000000.0,81200000.0,231000000.0,231000000.0,0.0,2.8448275862068964,2.85,0.48100000000000004,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::First Reserve Fund X,First Reserve Fund X,2004,100000000.0,100000000.0,182800000.0,182800000.0,0.0,1.828,1.83,0.31,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::First Reserve Fund XI,First Reserve Fund XI,2006,300000000.0,342100000.0,225100000.0,225100000.0,0.0,0.6579947383805904,0.66,0.107,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::First Reserve Fund XII,First Reserve Fund XII,2008,300000000.0,342100000.0,187600000.0,187600000.0,0.0,0.5483776673487284,0.55,0.16399999999999998,False,True,False,Oregon PERS OPERF,2023-12-31
OPERF::Fisher Lynch Co‐investment Partnership,Fisher Lynch Co‐investment Partnership,2006,250000000.0,282100000.0,415000000.0,415000000.0,0.0,1.4711095356256647,1.47,0.069,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Fisher Lynch Co‐Investment Partnership II,Fisher Lynch Co‐Investment Partnership II,2011,500000000.0,520299999.99999994,912200000.0,1144900000.0,232700000.0,2.2004612723428796,2.2,0.17300000000000001,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Focus Ventures III,Focus Ventures III,2006,40000000.0,40000000.0,21700000.0,21700000.0,0.0,0.5425,0.54,0.1,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Fox Paine Capital Fund II,Fox Paine Capital Fund II,2000,50000000.0,49300000.0,93800000.0,93800000.0,0.0,1.9026369168356998,1.9,0.18899999999999997,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners Agility II,Francisco Partners Agility II,2020,50000000.0,39300000.0,0.0,54000000.0,54000000.0,1.3740458015267176,1.37,0.20600000000000002,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners Agility III,Francisco Partners Agility III,2022,50000000.0,0.0,0.0,-400000.0,-400000.0,,0.0,,True,False,True,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners II,Francisco Partners II,2006,100000000.0,100200000.0,164700000.0,164900000.0,200000.0,1.6457085828343314,1.65,0.10400000000000001,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners III,Francisco Partners III,2011,100000000.0,95400000.0,285300000.0,327200000.0,41900000.0,3.429769392033543,3.43,0.23199999999999998,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners IV,Francisco Partners IV,2015,150000000.0,146200000.0,288800000.0,446900000.0,158100000.0,3.056771545827633,3.06,0.271,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners V,Francisco Partners V,2018,200000000.0,194100000.0,81800000.0,392600000.0,310800000.0,2.022668727460072,2.02,0.201,False,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners VI,Francisco Partners VI,2020,250000000.0,230100000.0,25900000.0,294600000.0,268700000.0,1.2803129074315516,1.28,,True,False,False,Oregon PERS OPERF,2023-12-31
OPERF::Francisco Partners VII,Francisco Partners VII,2021,250000000.0,1900000.0,0.0,-900000.0,-900000.0,-0.47368421052631576,0.45,,True,False,False,Oregon PERS OPERF,2023-12-31
